artist,song,fear,anger,anticip,trust,surprise,sadness,disgust,joy
Madonna,On The Ground,0.11392405063291139,0.11392405063291139,0.08860759493670886,0.20253164556962025,0.08860759493670886,0.16455696202531644,0.10126582278481013,0.12658227848101267
Madonna,Queen,0.2549019607843137,0.0784313725490196,0.1568627450980392,0.27450980392156865,0.0392156862745098,0.0392156862745098,0,0.1568627450980392
Madonna,"Rescue Me(from ""The Immaculate Collection"" greatest hits album)",0.040983606557377046,0.05737704918032787,0.1557377049180328,0.3360655737704918,0.10655737704918032,0.08196721311475409,0.01639344262295082,0.20491803278688525
Madonna,Revolution,0.22641509433962265,0.22641509433962265,0.16981132075471697,0.018867924528301886,0.09433962264150944,0.16981132075471697,0.05660377358490566,0.03773584905660377
Madonna,"Revolver(from ""Celebration"" greatest hits album)",0.265625,0.203125,0.046875,0.0859375,0.078125,0.15625,0.109375,0.0546875
Madonna,Santa Baby,0.09803921568627451,0.0784313725490196,0.23529411764705882,0.17647058823529413,0.0784313725490196,0.058823529411764705,0.058823529411764705,0.21568627450980393
Madonna,Scheherazade,0.16216216216216217,0,0.24324324324324326,0.1891891891891892,0.08108108108108109,0.05405405405405406,0,0.2702702702702703
Madonna,Set The Right,0.19607843137254902,0.13725490196078433,0.1568627450980392,0.3333333333333333,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0784313725490196
Madonna,Shine A Light,0.1875,0.0625,0.1875,0.0625,0.1875,0.125,0.0625,0.125
Madonna,Sidewalk Talk (Extended Dance Mix),0.09859154929577464,0.18309859154929578,0.19718309859154928,0.16901408450704225,0.07042253521126761,0.11267605633802817,0.07042253521126761,0.09859154929577464
Madonna,"Spotlight(from ""You Can Dance"" album)",0.07547169811320754,0.018867924528301886,0.2830188679245283,0.20754716981132076,0.11320754716981132,0.07547169811320754,0.018867924528301886,0.20754716981132076
Madonna,Super Pop,0.022988505747126436,0.011494252873563218,0.3563218390804598,0.3793103448275862,0.04597701149425287,0.12643678160919541,0.022988505747126436,0.034482758620689655
Madonna,Supernatural (Original Arms House Mix),0.14285714285714285,0.12698412698412698,0.12698412698412698,0.19047619047619047,0.12698412698412698,0.09523809523809523,0.047619047619047616,0.14285714285714285
Madonna,"Time Stood Still(from ""The Next Best Thing"" soundtrack)",0.09375,0.0625,0.34375,0.09375,0.0625,0.125,0.0625,0.15625
Madonna,Triggering,0.09333333333333334,0.10666666666666667,0.04,0.28,0.04,0.12,0.06666666666666667,0.25333333333333335
Madonna,You Are The One,0.12582781456953643,0.10596026490066225,0.12582781456953643,0.16556291390728478,0.09271523178807947,0.10596026490066225,0.10596026490066225,0.17218543046357615
Madonna,You Thrill Me,0.1346153846153846,0.07692307692307693,0.1346153846153846,0.15384615384615385,0.1346153846153846,0.11538461538461539,0.038461538461538464,0.21153846153846154
Maroon 5,Harder To Breathe,0.15873015873015872,0.09523809523809523,0.1111111111111111,0.20634920634920634,0.06349206349206349,0.15873015873015872,0.031746031746031744,0.1746031746031746
